userid,os,platform,converted
1367,android,tablet,0
1368,android,tablet,0
1369,ios,tablet,0
1370,android,tablet,0
1371,ios,phone,0
1372,android,tablet,0
1373,ios,phone,0
1374,ios,tablet,1
1375,android,tablet,0
1376,android,tablet,0
1377,ios,tablet,0
1378,android,tablet,0
1379,ios,phone,0
1380,android,tablet,0
1381,android,tablet,0
1382,ios,phone,0
1383,android,tablet,0
1384,android,tablet,0
1385,ios,tablet,0
1386,android,tablet,0
1387,android,phone,0
1388,ios,phone,0
1389,android,tablet,1
1390,android,tablet,0
1391,android,phone,0
1392,ios,phone,0
1393,ios,phone,0
1394,android,tablet,0
1395,android,tablet,0
1396,android,tablet,1
1397,android,tablet,0
1398,android,tablet,0
1399,ios,phone,0
1400,android,phone,0
1401,ios,phone,0
1402,ios,phone,0
1403,android,tablet,0
1404,ios,phone,0
1405,ios,tablet,1
1406,android,tablet,0
1407,android,tablet,0
1408,android,tablet,0
1409,android,tablet,1
1410,android,tablet,0
1411,android,phone,0
1412,android,tablet,0
1413,ios,phone,0
1414,android,tablet,0
1415,ios,tablet,0
1416,android,tablet,0
1417,android,phone,0
1418,android,tablet,0
1419,android,phone,0
1420,android,tablet,0
1421,android,tablet,0
1422,android,tablet,0
1423,android,phone,0
1424,android,tablet,0
1425,android,tablet,0
1426,ios,phone,0
1427,android,tablet,0
1428,android,phone,0
1429,android,tablet,0
1430,ios,tablet,0
1431,android,tablet,0
1432,ios,phone,0
1433,android,tablet,0
1434,ios,phone,0
1435,android,tablet,0
1436,android,phone,0
1437,android,tablet,0
1438,android,tablet,0
1439,android,tablet,0
1440,ios,phone,0
1441,ios,tablet,0
1442,android,tablet,0
1443,ios,phone,0
1444,android,tablet,0
1445,android,tablet,0
1446,ios,phone,0
1447,android,tablet,0
1448,android,tablet,0
1449,android,tablet,0
1450,android,tablet,0
1451,android,tablet,0
1452,android,tablet,0
1453,android,tablet,1
1454,ios,phone,0
1455,ios,phone,0
1456,android,tablet,0
1457,ios,phone,0
1458,android,tablet,0
1459,ios,phone,0
1460,ios,tablet,0
1461,android,tablet,0
1462,ios,tablet,0
1463,android,tablet,0
1464,ios,phone,0
1465,ios,phone,0
1466,android,tablet,0
1467,android,phone,0
1468,android,tablet,0
1469,android,phone,0
1470,ios,phone,0
1471,ios,tablet,0
1472,ios,phone,0
1473,ios,tablet,0
1474,android,tablet,0
1475,ios,tablet,0
1476,android,tablet,0
1477,android,tablet,0
1478,android,phone,0
1479,android,tablet,0
1480,android,tablet,0
1481,android,tablet,0
1482,ios,tablet,0
1483,android,tablet,0
1484,android,phone,0
1485,android,phone,0
1486,android,tablet,0
1487,ios,tablet,0
1488,ios,phone,0
1489,ios,phone,0
1490,android,tablet,0
1491,android,tablet,0
1492,android,tablet,0
1493,android,tablet,0
1494,android,phone,0
1495,android,tablet,0
1496,android,tablet,0
1497,ios,phone,0
1498,android,tablet,0
1499,android,tablet,0
1500,ios,tablet,0
1501,android,tablet,0
1502,ios,tablet,0
1503,android,tablet,0
1504,android,tablet,0
1505,ios,tablet,1
1506,android,phone,0
1507,android,tablet,0
1508,android,tablet,1
1509,ios,tablet,0
1510,android,tablet,0
1511,ios,phone,0
1512,android,tablet,0
1513,ios,phone,0
1514,android,phone,0
1515,ios,tablet,0
1516,ios,tablet,0
1517,ios,phone,0
1518,android,tablet,0
1519,ios,phone,0
1520,android,tablet,0
1521,android,tablet,0
1522,ios,phone,0
1523,android,tablet,0
1524,android,tablet,0
1525,android,tablet,0
1526,ios,phone,0
1527,android,tablet,0
1528,android,tablet,0
1529,android,tablet,0
1530,android,phone,0
1531,android,phone,0
1532,ios,phone,0
1533,android,tablet,0
1534,android,tablet,1
1535,android,tablet,0
1536,android,phone,0
1537,ios,tablet,0
1538,android,phone,0
1539,ios,phone,0
1540,ios,phone,0
1541,android,phone,0
1542,android,tablet,0
1543,ios,tablet,0
1544,ios,tablet,0
1545,android,tablet,0
1546,android,tablet,0
1547,android,tablet,0
1548,ios,phone,0
1549,android,tablet,0
1550,android,phone,0
1551,android,tablet,0
1552,android,tablet,0
1553,ios,phone,0
1554,android,phone,0
1555,ios,phone,1
1556,ios,phone,0
1557,android,tablet,0
1558,android,phone,0
1559,android,phone,0
1560,ios,phone,0
1561,ios,phone,1
1562,android,tablet,0
1563,android,tablet,0
1564,android,phone,0
1565,android,tablet,0
1566,ios,tablet,0
1567,android,tablet,0
1568,ios,phone,0
1569,android,phone,1
1570,android,phone,0
1571,ios,phone,0
1572,android,tablet,0
1573,ios,phone,1
1574,ios,phone,0
1575,android,tablet,0
1576,ios,tablet,0
1577,android,tablet,0
1578,android,phone,0
1579,ios,phone,0
1580,ios,phone,0
1581,ios,phone,0
1582,ios,phone,0
1583,ios,tablet,0
1584,android,phone,0
1585,android,tablet,0
1586,android,tablet,0
1587,android,tablet,0
1588,android,tablet,0
1589,android,tablet,0
1590,android,tablet,0
1591,android,tablet,0
1592,ios,phone,0
1593,ios,phone,0
1594,android,tablet,0
1595,android,phone,0
1596,ios,tablet,0
1597,ios,tablet,0
1598,ios,phone,0
1599,android,tablet,0
1600,android,tablet,0
1601,android,tablet,0
1602,android,tablet,0
1603,android,tablet,0
1604,android,tablet,0
1605,ios,phone,0
1606,android,tablet,0
1607,android,phone,0
1608,android,tablet,0
1609,ios,tablet,0
1610,android,tablet,0
1611,android,tablet,0
1612,ios,phone,0
1613,ios,phone,0
1614,android,tablet,0
1615,ios,phone,0
1616,android,phone,0
1617,android,tablet,0
1618,android,tablet,0
1619,android,tablet,0
1620,ios,phone,1
1621,android,tablet,0
1622,ios,phone,0
1623,android,tablet,0
1624,android,tablet,0
1625,ios,phone,0
1626,android,tablet,0
1627,ios,phone,0
1628,ios,phone,0
1629,ios,tablet,0
1630,ios,phone,0
1631,android,tablet,0
1632,ios,phone,0
1633,ios,phone,0
1634,android,tablet,0
1635,android,tablet,0
1636,android,tablet,0
1637,android,tablet,0
1638,android,tablet,0
1639,android,tablet,0
1640,ios,phone,0
1641,android,tablet,0
1642,ios,phone,0
1643,android,phone,0
1644,android,phone,0
1645,android,tablet,0
1646,android,tablet,0
1647,android,tablet,0
1648,android,tablet,0
1649,android,tablet,0
1650,android,tablet,0
1651,android,tablet,0
1652,android,tablet,0
1653,android,phone,0
1654,android,tablet,0
1655,android,tablet,0
1656,ios,phone,0
1657,android,tablet,0
1658,ios,phone,0
1659,android,tablet,0
1660,android,tablet,0
1661,android,tablet,0
1662,ios,phone,0
1663,ios,tablet,0
1664,ios,tablet,0
1665,ios,tablet,0
1666,android,tablet,0
1667,android,tablet,0
1668,android,tablet,0
1669,ios,phone,0
1670,android,tablet,0
1671,android,tablet,0
1672,android,tablet,0
1673,android,tablet,1
1674,ios,phone,0
1675,ios,phone,0
1676,android,tablet,0
1677,android,tablet,0
1678,android,phone,0
1679,android,phone,0
1680,ios,phone,0
1681,android,tablet,0
1682,android,phone,0
1683,ios,tablet,0
1684,ios,phone,0
1685,ios,tablet,0
1686,ios,phone,0
1687,android,tablet,0
1688,android,tablet,0
1689,android,phone,0
1690,android,phone,0
1691,android,tablet,0
1692,android,tablet,0
1693,android,tablet,0
1694,android,tablet,0
1695,android,tablet,0
1696,android,tablet,0
1697,android,phone,0
1698,android,tablet,0
1699,ios,phone,0
1700,ios,phone,1
1701,ios,phone,0
1702,android,tablet,0
1703,android,tablet,1
1704,ios,tablet,0
1705,android,tablet,0
1706,android,tablet,1
1707,android,tablet,0
1708,android,tablet,0
1709,ios,phone,0
1710,android,tablet,0
1711,ios,phone,0
1712,android,tablet,0
1713,android,phone,0
1714,android,tablet,0
1715,android,tablet,0
1716,ios,tablet,0
1717,ios,phone,0
1718,ios,tablet,0
1719,ios,phone,0
1720,android,phone,0
1721,android,phone,0
1722,android,tablet,0
1723,android,tablet,0
1724,android,tablet,0
1725,ios,phone,0
1726,android,phone,0
1727,android,phone,0
1728,android,tablet,0
1729,android,tablet,0
1730,ios,tablet,0
1731,android,tablet,0
1732,ios,phone,0
1733,android,tablet,0
1734,android,tablet,0
1735,ios,tablet,0
1736,android,tablet,0
1737,android,phone,0
1738,android,tablet,0
1739,android,phone,0
1740,android,tablet,0
1741,android,tablet,0
1742,ios,tablet,0
1743,android,tablet,0
1744,android,tablet,0
1745,ios,phone,1
1746,ios,phone,0
1747,ios,phone,0
1748,ios,phone,0
1749,android,phone,0
1750,android,tablet,0
1751,android,tablet,1
1752,ios,tablet,0
1753,ios,tablet,0
1754,ios,phone,0
1755,ios,tablet,0
1756,android,tablet,1
1757,android,tablet,0
1758,android,tablet,0
1759,android,tablet,0
1760,ios,tablet,0
1761,ios,phone,0
1762,android,tablet,0
1763,android,tablet,0
1764,android,tablet,0
1765,android,tablet,0
1766,ios,phone,0
1767,ios,phone,0
1768,ios,phone,0
1769,android,tablet,0
1770,android,phone,0
1771,ios,phone,0
1772,android,tablet,0
1773,android,tablet,0
1774,ios,phone,0
1775,android,tablet,0
1776,android,phone,0
1777,android,tablet,0
1778,android,tablet,0
1779,ios,phone,0
1780,ios,tablet,0
1781,ios,phone,0
1782,android,tablet,0
1783,android,tablet,0
1784,android,phone,0
1785,ios,tablet,0
1786,android,tablet,0
1787,ios,tablet,0
1788,ios,phone,0
1789,android,tablet,0
1790,ios,phone,0
1791,android,tablet,0
1792,ios,phone,0
1793,android,tablet,0
1794,android,tablet,0
1795,android,tablet,0
1796,ios,tablet,0
1797,ios,tablet,0
1798,android,tablet,0
1799,android,tablet,0
1800,android,tablet,0
1801,ios,phone,0
1802,android,tablet,1
1803,ios,phone,0
1804,ios,phone,0
1805,android,phone,0
1806,ios,phone,0
1807,android,tablet,0
1808,ios,tablet,0
1809,ios,phone,0
1810,android,tablet,0
1811,android,phone,0
1812,android,tablet,0
1813,ios,phone,0
1814,android,tablet,0
1815,android,phone,1
1816,ios,phone,0
1817,ios,phone,0
1818,ios,phone,0
1819,android,tablet,0
1820,android,tablet,0
1821,ios,phone,0
1822,android,tablet,0
1823,android,tablet,0
1824,android,tablet,0
1825,ios,phone,0
1826,android,tablet,0
1827,android,tablet,0
1828,android,tablet,0
1829,android,phone,0
1830,ios,tablet,0
1831,ios,phone,0
1832,ios,phone,0
1833,android,phone,0
1834,ios,phone,0
1835,ios,phone,0
1836,android,tablet,0
1837,ios,phone,0
1838,ios,phone,0
1839,android,tablet,0
1840,android,tablet,0
1841,ios,phone,0
1842,ios,phone,0
1843,ios,tablet,0
1844,android,tablet,0
1845,ios,phone,0
1846,android,tablet,0
1847,android,tablet,0
1848,android,phone,0
1849,android,tablet,0
1850,android,phone,0
1851,android,phone,0
1852,ios,phone,0
1853,ios,tablet,0
1854,android,tablet,1
1855,ios,phone,0
1856,android,tablet,0
1857,android,tablet,1
1858,ios,tablet,0
1859,android,phone,0
1860,android,tablet,0
1861,ios,tablet,0
1862,ios,phone,0
1863,android,tablet,0
1864,android,tablet,0
1865,android,tablet,0
1866,android,tablet,0
1867,android,tablet,0
1868,ios,phone,0
1869,ios,tablet,0
1870,ios,phone,0
1871,ios,tablet,0
1872,android,phone,0
1873,android,tablet,0
1874,ios,phone,0
1875,ios,tablet,0
1876,android,tablet,1
1877,android,tablet,0
1878,android,phone,0
1879,android,tablet,1
1880,android,tablet,0
1881,android,phone,0
1882,ios,phone,0
1883,ios,phone,0
1884,android,tablet,0
1885,android,phone,0
1886,ios,tablet,0
1887,android,tablet,0
1888,ios,phone,0
1889,android,tablet,0
1890,android,tablet,0
1891,android,tablet,0
1892,android,tablet,0
1893,ios,tablet,0
1894,android,tablet,0
1895,android,tablet,0
1896,android,tablet,0
1897,android,tablet,0
1898,ios,phone,0
1899,ios,phone,0
1900,ios,phone,0
1901,android,phone,1
1902,ios,phone,0
1903,ios,tablet,0
1904,ios,phone,0
1905,android,tablet,0
1906,android,tablet,0
1907,android,tablet,0
1908,android,phone,0
1909,android,tablet,0
1910,android,tablet,0
1911,ios,phone,0
1912,android,phone,0
1913,ios,phone,0
1914,android,phone,0
1915,ios,phone,0
1916,android,tablet,0
1917,ios,tablet,0
1918,android,tablet,0
1919,android,phone,0
1920,android,tablet,0
1921,ios,phone,0
1922,android,tablet,0
1923,android,tablet,0
1924,android,tablet,0
1925,android,tablet,0
1926,android,phone,0
1927,android,phone,0
1928,ios,phone,0
1929,android,tablet,1
1930,ios,tablet,0
1931,android,tablet,0
1932,android,phone,0
1933,ios,phone,0
1934,android,tablet,0
1935,android,tablet,0
1936,android,tablet,0
1937,ios,phone,0
1938,ios,tablet,0
1939,ios,phone,1
1940,android,tablet,0
1941,ios,phone,0
1942,android,tablet,0
1943,android,tablet,0
1944,android,phone,0
1945,android,tablet,0
1946,ios,phone,1
1947,ios,phone,0
1948,android,tablet,1
1949,android,tablet,0
1950,android,phone,0
1951,android,phone,0
1952,android,tablet,0
1953,android,tablet,0
1954,android,phone,0
1955,android,tablet,0
1956,android,tablet,0
1957,ios,phone,0
1958,android,tablet,0
1959,android,tablet,0
1960,android,tablet,0
1961,ios,tablet,0
1962,android,tablet,0
1963,android,phone,0
1964,android,tablet,0
1965,android,tablet,0
1966,android,tablet,1
1967,ios,phone,0
1968,android,tablet,0
1969,ios,tablet,0
1970,ios,tablet,0
1971,android,tablet,0
1972,android,tablet,0
1973,android,tablet,0
1974,ios,tablet,0
1975,android,tablet,0
1976,ios,phone,0
1977,android,tablet,0
1978,android,tablet,0
1979,android,tablet,0
1980,ios,phone,0
1981,android,tablet,0
1982,android,tablet,0
1983,android,phone,0
1984,ios,phone,0
1985,android,tablet,0
1986,android,tablet,0
1987,ios,phone,0
1988,ios,phone,0
1989,android,tablet,0
1990,android,tablet,0
1991,android,tablet,0
1992,ios,phone,0
1993,android,phone,0
1994,android,tablet,1
1995,android,tablet,0
1996,android,tablet,0
1997,ios,tablet,0
1998,android,phone,0
1999,android,tablet,0
2000,android,tablet,0
2001,android,phone,0
2002,android,tablet,0
2003,ios,phone,0
2004,android,phone,0
2005,android,tablet,0
2006,android,tablet,0
2007,ios,phone,0
2008,android,tablet,0
2009,android,tablet,0
2010,android,tablet,1
2011,android,tablet,0
2012,android,tablet,0
2013,ios,tablet,0
2014,android,phone,0
2015,android,tablet,0
2016,android,tablet,1
2017,ios,phone,0
2018,ios,phone,0
2019,android,tablet,0
2020,android,tablet,0
2021,android,tablet,0
2022,android,tablet,1
2023,android,tablet,0
2024,android,tablet,0
2025,android,tablet,0
2026,android,tablet,0
2027,android,tablet,1
2028,android,tablet,0
2029,android,tablet,0
2030,android,tablet,0
2031,ios,phone,0
2032,ios,phone,0
2033,android,tablet,1
2034,android,tablet,0
2035,ios,phone,0
2036,ios,phone,0
2037,ios,phone,0
2038,android,tablet,0
2039,android,tablet,0
2040,android,tablet,0
2041,android,tablet,0
2042,android,tablet,0
2043,ios,phone,0
2044,ios,phone,0
2045,android,tablet,0
2046,android,tablet,0
2047,ios,phone,0
2048,ios,phone,0
2049,android,tablet,0
2050,android,phone,0
2051,android,tablet,0
2052,android,tablet,0
2053,android,tablet,1
2054,android,tablet,0
2055,android,tablet,0
2056,ios,phone,0
2057,android,phone,0
2058,ios,tablet,1
2059,ios,phone,0
2060,android,phone,0
2061,ios,phone,0
2062,android,tablet,0
2063,android,tablet,0
2064,android,tablet,0
2065,android,tablet,0
2066,android,tablet,0
2067,android,phone,0
2068,android,tablet,0
2069,android,tablet,0
2070,ios,phone,0
2071,android,tablet,0
2072,ios,phone,0
2073,android,tablet,0
2074,android,phone,0
2075,android,tablet,0
2076,android,tablet,0
2077,android,phone,0
2078,android,tablet,0
2079,ios,phone,0
2080,ios,phone,0
2081,ios,phone,0
2082,android,phone,0
2083,ios,tablet,0
2084,ios,phone,0
2085,android,tablet,0
2086,ios,phone,0
2087,ios,phone,0
2088,android,tablet,1
2089,android,tablet,0
2090,android,tablet,0
2091,android,tablet,0
2092,ios,phone,0
2093,ios,tablet,0
2094,ios,tablet,0
2095,android,tablet,0
2096,android,tablet,0
2097,ios,phone,0
2098,android,tablet,0
2099,android,phone,0
2100,android,tablet,0
2101,android,tablet,0
2102,android,tablet,0
2103,android,tablet,0
2104,android,tablet,0
2105,android,tablet,0
2106,ios,phone,0
2107,ios,phone,0
2108,android,phone,0
2109,android,tablet,0
2110,android,tablet,0
2111,android,tablet,0
2112,android,tablet,0
2113,android,phone,0
2114,ios,phone,0
2115,ios,tablet,0
2116,android,tablet,0
2117,ios,phone,0
2118,android,tablet,0
2119,android,tablet,0
2120,ios,tablet,0
2121,android,tablet,0
2122,ios,tablet,0
2123,android,tablet,0
2124,android,tablet,0
2125,android,tablet,0
2126,ios,phone,0
2127,ios,phone,0
2128,android,tablet,0
2129,android,tablet,0
2130,android,tablet,0
2131,android,tablet,1
2132,ios,tablet,0
2133,android,tablet,0
2134,ios,phone,0
2135,ios,phone,0
2136,android,tablet,0
2137,android,phone,0
2138,ios,phone,0
2139,ios,phone,0
2140,android,tablet,0
2141,android,tablet,0
2142,ios,tablet,0
2143,android,tablet,0
2144,ios,tablet,0
2145,android,tablet,0
2146,android,tablet,0
2147,ios,phone,0
2148,android,tablet,1
2149,android,tablet,0
2150,ios,phone,0
2151,android,tablet,0
2152,android,tablet,0
2153,ios,tablet,1
2154,android,tablet,0
2155,android,tablet,0
2156,android,phone,0
2157,android,phone,0
2158,android,tablet,0
2159,android,tablet,0
2160,ios,phone,0
2161,android,tablet,0
2162,ios,phone,0
2163,ios,tablet,0
2164,android,tablet,0
2165,ios,phone,0
2166,ios,phone,0
2167,android,tablet,0
2168,ios,phone,0
2169,ios,phone,0
2170,android,tablet,0
